Word Count,Error Frequency,Text with OCR Error,Corrected Text
12,0.29,"f +he free grace of Gd in Chrii.sN ow,   my dearm ied","of the free grace of God in Christ. Now, my dear friend,"
11,0.25,"you vvuiill begin tto b  ea Christan indeed. lBescsed bceG bd,","you will begin to be a Christian indeed. Blessed be God,"
12,0.25, heear my hhonored M. M issb ecomi  nga fool tofr Chnrit's,I hear my honored Mr. M is becoming a fool for Christ's
12,0.26,"sake. I  do not depeair of Mr. H.  ay, I canunrn  despeir","sake. I do not despair of Mr. H.; nay, I cannot despair"
11,0.28,"f anyonne, wbhen    consiedr what I one wwa myselff., Let","of anyone, when I consider what I once was myself. Let"
13,0.31,"bvt God speak he word ,an dhhe wrk shll be d0nc. l a|-","but God speak the word, and the work shall be done. I al-"
11,0.29,"ays hoep well of opposrs. T0dujj,my master bb yhsro-","ways hope well of opposers. Today, my master by his pro-"
10,0.26,videnceee annd spirti compelled mto pr3h  n teh cuchyard,vidence and spirit compelled me to preach in the churchyard
11,0.3,"t  Iingo. Tommoorw  Iam to   repeat that mad  tick,, and","at Islington. Tomorrow I am to repeat that mad trick, and"
11,0.27,on Sunad  to goout   into  Moorfiels. Th ewokkd of the,on Sunday to go out into Moorfields. The word of the
10,0.28,Lcdd rns avndis gllorifide. Peopple's heart seemq quiit3e droen.,Lord runs and is glorified. People's hearts seem quite broken.
10,0.23,God stegvIhensm3 exceeedivngly. — I  prrreach tilll I 5sweat,God strengthens me exceedingly. — I preach till I sweat
10,0.28,through en through Alll iis wwell ta Savannh.a Brae news,through and through. All is well at Savannah. Brave news
8,0.23,SFrrmo  Gibral7aR. Innuemable  blessings does gGod oru down,from Gibraltar. Innumerable blessings does God pour down
13,0.28,"uon e. mO hat I haad  atBbbahnkul heart. Ilove  jou both,","upon me. Oh that I had a thankful heart. I love you both,"
11,0.27,sinecrely; IItHhnxk gu both khearItiy. Issllaute all ouur dear,sincerely; I thank you both heartily. I salute all our dear
7,0.29,"pries   mot fcetioantely,,, annd am, dea rSir,","friends most affectionately, and am, dear Sir,"
3,0.29,"Evoer ,ver you,rs","Ever, ever yours,"
2,0.2,G. W.,G. W.
2,0.14,LETTERX LVIII.,LETTER XLVII.
8,0.23,"eo rMr. H __; Londouon,  May 10, 1739,.","Dear Mr. H __, London, May 10, 1739."
10,0.29,The hovr ofm m imprisuonment is no ty7e com.. I,The hour for my imprisonment is not yet come. I
11,0.26,am not fit aa yet lo b eso Hhihtlgy  honoureddd. G ood,am not fit as yet to be so highly honoured. God
10,0.29,only knnows tha mtaahery f my hemat but amid5+ ttall,only knows the treachery of my heart; but amidst all
9,0.24,"my late success, I  have ssccarc feeltn self-compilacnt","my late success, I have scarce felt one self-complacent"
11,0.23,ought. I spcac thhis tohe honour of Gods' ffree race.,thought. I speak this to the honour of God's free grace.
10,0.27,Ia bout three weekxs GOobtd willing we mmbak f0or PenusyIlvamia.,"In about three weeks, God willing, we embark for Pennsylvania."
9,0.3,Te trustces ave grantd to melad and 3evrything,The trustees have granted to me land and everything
10,0.27,upon my ownn tmre5s;the fofficers ndgnerll are exceedingly,upon my own terms; the officers and general are exceedingly
11,0.26,"kinnd to my fkiend Hab3eram on my acout, ffu tahl all","kind to my friend Habersham on my account, so that all"
10,0.29,"thigs suceed beyoond my epeectatons, 11  om sory tq hhhar",things succeed beyond my expectations. I am sorry to hear
10,0.3,oMf rJ's eonu(tPor man! The laov of oney si,of Mr. J's conduct—Poor man! The love of money is
12,0.28,rotoedd in hs  hcart. ereis he ohnnesty  eso umch baosts,rooted in his heart. Where is the honesty he so much boasts
12,0.28,of and reliceeo n?Doas not this more nd mcore ssconvinc bu,of and relies on? Does not this more and more convince you
11,0.3,that onthig buta rµµuefai7hin Jexxus Christ wil ebal,that nothing but a true faith in Jesus Christ will enable
13,0.27,"you o   act ariigkt? Hcwer, he ixs nofttt to be errnviedd, I pty","you to act aright? However, he is not to be envied. I pity"
10,0.28,"him. onney,  thus got, wwil nevcr orSper. I rejooice  tmat","him. Money, thus got, will never prosper. I rejoice that"
12,0.31,you amd uy rsooue ale content. I Wsih yocou  both m aev,you and your spouse are content. I wish you both may have
8,0.27,"Jesµu sbristf ormde iin yru heaarttss, and am","Jesus Christ formed in your hearts, and am"
4,0.23,"Ever, eyer   yruus, &c.","Ever, ever yours, &c."
2,0.25,. W.,G. W.
2,0.13,LETT€ER  XLVIII,LETTER XLVIII
9,0.24,"Miear rethrn n  ChRis+t, Blendon, June  12,  1739","My dear Brethren in Christ, Blendon, June 12, 1739."
11,0.29,"TI am jeolous oweryou with agodly jelauosy, and terfre","I am jealous over you with a godly jealousy, and therefore"
13,0.3,te to yvu thisescond  i|lte.r I find omle and more taat Satan,write to you this second letter. I find more and more that Satan
12,0.3,has deired tohav someof yOu n partticu1urr that hhie mna,"has desired to have some of you in particular, that he may"
13,0.28,"ssift yo sa wehat, an wil tsrie if posiblle to   divvideie an se-","sift you as wheat, and will strive if possible to divide and sep-"
14,0.27,"arae you all. — I hesaa   threi a Ww0han qamogn you, who  prgee-","arate you all. — I hear there is a woman among you, who pre-"
11,0.3,tnp to te pirrrit of propehcy amnd whaat is moore  unacco-unt,"tends to the spirit of prophecy, and what is more unaccount-"
12,0.24,"able, I hea htat Bruother—   (whomI ollve ivn hte boewls of","able, I hear that Brother— (whom I love in the bowels of"
10,0.26,"Jcsuz Chiist soeemt oaprpove of her. Need teherefore, geat","Jesus Christ) seems to approve of her. Need therefore, great"
12,0.26,"hneed harve you, my betren,, ut thiss time    to lkake tthe ppostl3e's","need have you, my brethren, at this time to take the apostle's"
13,0.28,"advce,  and ttrYy tthe  pirits wwhether thgy b eo Go.d Forr the","advice, and to try the spirits whether they be of God. For the"
10,0.28,"dlevil izs begihun ggb miim cGods work, an dbecausett ter-","devil is beginning to mimic God's work, and because ter-"
12,0.25,"ror swi lnt  do,, he i ow transfqrmig himsse|lf ino an angel","rors will not do, he is now transforming himself into an angel"
11,0.28,of tli6ht n order morre effectualll to gain s pint. Bqher,of light in order more effectually to gain his point. Brother
12,0.3,"also,I  can obut thinksat rpe2snet is vnnderr a spirti of","also, I cannot but think, at present is under a spirit of"
10,0.3,"deusin. He, as well os brtoher.  I botieve iagineshtre","delusion. He, as well as brother, I believe imagines there"
12,0.29,"will be  power igven to workkk miraslce,and hat nov Chrits","will be a power given to work miracles, and that now Christ"
12,0.27,iSs ccrnmmin tt niign a thousadyears upon the earth.—  Bt,is coming to reign a thousand years upon the earth. — But
11,0.3,alas! mhat eneo ithee of  miraces; sUch a hseling sick,"alas! what need is there of miracles, such as healing sick"
10,0.31,"boddies, anestoring sihttlo blnd s,w hen we see","bodies, and restoring sight to blind eyes, when we see"
11,0.28,6rceaatar mirscaIles evr day done by the ower of Gd' swod?,greater miracles every day done by the power of God's word?
11,0.26,Do nt 1c   spiritully blund noow se? rAce not   the sppirituall,Do not the spiritually blind now see? Are not the spiritually
11,0.31,"daed nowraised, n he leprou sosuisvn ow clenxed, antd ahve","dead now raised, and the leprous souls now cleansed, and have"
11,0.27,not the poorthge 8spell rehcced unEfo tthe?m And iff we,not the poor the gospel preached unto them? And if we
10,0.33,"have the tHigalroaedy, which schm rraes were ony itede","have the thing already, which such miracles were only intended"
10,0.29,"to intruse, why shhhvld we tempt Got in rquirngtfurthr","to introduce, why should we tempt God in requiring further"
13,0.26,"signs? Hee tat hahhtt ears t  hear, elt him oehar.  Annd as  fr","signs? He that hath ears to hear, let him hear. And as for"
12,0.25,"ourr Lro'sc omin t this ime to reicgn udpon thecatrh,,  I","our Lord's coming at this time to reign upon the earth, I"
13,0.27,"amsewr, it iss not  fr su +to knw tho +imcs and  seaoc, hwich","answer, it is not for us to know the times and seasons, which"
12,0.28,the Fathev htamh pt imn khs own pppowevr—That sa retaa work s,the Father hath put in his own power.—That a great work is
13,0.25,"egnµ  is evident;,, htaf it  iwll becarried on  I doubt not; but","begun is evident, that it will be carried on I doubt not; but"
14,0.29,"how i wlll en.d I now nOt, neiter do Ibdesirre to nw .It","how it will end, I know not, neither do I desire to know. It"
14,0.24,"ixs suffficientf or we  to do ke wook of the deay n is day,","is sufficient for me to do the work of the day in its day,"
13,0.24,and to  rsftscatisfied   in thiss that sll vvill cnnd iir God's glony.,"and to rest satisfied in this, that all will end in God's glory."
10,0.28,"Ltely, rbohter  tollt me  hwmass shortly, he blieed, o","Lately, brother told me he was shortly, he believed, to"
14,0.26,bb3ee caeld to ome bulbic work. — I pray   Gdho em ay no+t rnu,be called to some public work. — I pray God he may not run
12,0.24,"Before he si called, +o teackh,I k nomw,  iss a pillaesing thhing;","before he is called. To teach, I know, is a pleasing thing;"
12,0.25,"bu+ to begin  to  eacH ttoo soonn or withouta  ommision, wiIll","but to begin to teach too soon or without a commission, will"
10,0.26,"be destrucitO0o mnto  vrselves, ad ofill occseuence to oters.","be destruction to ourselves, and of ill consequence to others."
11,0.25,"Uztzah  might wmmeaan w3ll, whhn he ouecnhepd the qrk, butt   his","Uzzah might mean well, when he touched the ark, but his"
10,0.24,gOood ritntionn diod   no   peserve him frrom the jsIt jud6gments,good intention did not preserve him from the just judgments
11,0.26,"of God.  Bennot any masters ,sacy the  aqpostl3. Oh tkhat","of God. Be not many masters, says the apostle. Oh that"
11,0.26,that Vversoe was bdeeplv  ennnggraven onth ttta6blgs of our earts!,that verse was deeply engraven on the tables of our hearts!
11,0.25,"MMy  dear vbmehen, ve  not fofende at this planihess  offspech.","My dear brethren, be not offended at this plainness of speech."
11,0.27,lI wOuld all  th Lord'  zservants weere prophets buttt bhen I,"I would all the Lord's servants were prophets, but then I"
10,0.28,"would   not have gpeeoopl getink t3msevl sprphiets o te Lorpd,","would not have people think themselves prophets of the Lord,"
11,0.24,uhen lhheya are only enthuusists—IF Mr.is aclted by u   ood,when they are only enthusiasts—If Mr. is acted by a good
13,0.26,"spirit w,h yiss henoltt  patientof reprroof Whydoes h lfyi n","spirit, why is he not patient of reproof? Why does he fly in"
11,0.23,"a passioon, when contrrabdic1d?whj does He prteem to be imn-","a passion, when contradicted? why does he pretend to be in-"
10,0.27,"fllibl,  an that QGodlavays speks iin bhim? May God","fallible, and that God always speaks in him? May God"
11,0.26,giveus al a Rrtgh udgmien tin all ttthinggs. Puure unfigened,give us all a right judgment in all things. Pure unfeigned
12,0.25,lve auses me uose this  freem. Man yoF you Godd has,love causes me to use this freedom. Many of you God has
11,0.3,"worekdv pun bbyy myimnisty,a ndh ereoreI would not  have","worked upon by my ministry, and therefore I would not have"
12,0.26,yyoau gnoant ofSataans' deviicis.  O bwaaare of im at thhis time.,you ignorant of Satan's devices. O beware of him at this time.
10,0.3,Do not conceiv3prjudices against aech Cth.e D o1t di-,Do not conceive prejudices against each other. Do not dis-
11,0.27,"pt; ,bt love;   purge out te o|d leaaven from awmmnogst you.","pute, but love; purge out the old leaven from amongst you."
10,0.27,Haveno fcellowspu  ih nay 1that coversc wiih Mr. If,Have no fellowship with any that converse with Mr. If
12,0.28,"Hhey have  amind 7o edpsaRtfnom you, lett  them depaart. Do","they have a mind to depart from you, let them depart. Do"
12,0.21,Yyou uild up 3ach other in yD0urr  most hoy afaithh. My  dear,you build up each other in your most holy faith. My dear
1,0.1,"bretthren,","brethren,"
10,0.27,"I m iyour commn seravvnt in  ourdleenr Lort Jesu,","I am your common servant in our dear Lord Jesus,"
2,0.2,"G. W,",G. W.
2,0.17,LETTERR XILX,LETTER XLIX
6,0.28,"Dera  Sirr, Lqachlsde July 18;, 1739.","Dear Sir, Lechlade, July 18, 1739."
10,0.25,The sceen his mornring wucch caffecteode ; iyuo otkh put,The scene this morning much affected me; you both put
10,0.31,"menm,dl howt  hath appy pair, Adam andEve,","me in mind, how that happy pair, Adam and Eve,"
10,0.29,loo0kid wheh narraigned  b the Amlih+ty afIeerbhaving alte nthe,looked when arraigned by the Almighty after having eaten the
10,0.28,fobidden fruiit. Bhelo thes ame mreedy recaahob ut to You,forbidden fruit. Behold the same remedy reached out to you
13,0.29,a 1o he..— hTe see gdof the woman  5sahl hbbruis ethe xerpent's,as to them. — The seed of the woman shall bruise the serpent's
13,0.26,hhead. — Look upto nhim vvvvwwhqm you hwve piercd. — e wilI,head. — Look up to him whom you have pierced. — He will
12,0.22,heall our baockslitdnigs and   llovey ou f3rely ——   Hd he n0ot loved,heal your backslidings and love you freely — Had he not loved
13,0.27,you both; poth f yo eee now vwolug havae eaan given oevr to,"you both, both of you ere now would have been given over to"
11,0.25,"a rerpoa7te imnd. I knnow fh tim,e when you bo    t bhere","a reprobate mind. I know the time, when you both were"
11,0.27,"emlighteneod , when ou   tsted the good wor0d of Gbocld, nad flet","enlightened, when you tasted the good word of God, and felt"
12,0.28,"the pwer ooof the mldt o ocommme. —Hoour falsely so ccqllecld,","the powers of the world to come. — Honour, falsely so called,"
12,0.27,"has caused ybo tOo prau bak, brut I  blieVve not unto pperdlii.n","has caused you to draw back, but I believe not unto perdition."
12,0.26,eJsus i5 sstll striving witkhy our  heart. Cmo o bhim bi faitth,"Jesus is still striving with your heart. Come to him by faith,"
11,0.25,"rononce the mwold, anh e will yetdd eeliggh othonour you.","renounce the world, and he will yet delight to honour you."
11,0.26,"“Now  is thHe oeccetecdtime, now is tnh dayy of sslvatian""","“Now is the accepted time, now is the day of salvation."""
11,0.28,"Mnetio nnto od thivgs, le l   thigs becbonnme new. Ilove","Mention not old things, let all things become new. I love"
12,0.27,"boh off you    from my earrt.Com foth, annd be ye separate","both of you from my heart. Come forth, and be ye separate,"
10,0.25,"says thh eLord allmcgithy.. BBlreak with the  worl qf   oncce,","says the Lord almighty. Break with the world at once,"
11,0.26,and yo hsall ecmome poolsfor Chhri's  sikae. What i fybour,and you shall become fools for Christ's sake. What if your
11,0.3,wife setn som e5uchh ltteras the follwing t oher pvcmts.,wife sent some such letter as the following to her parents.
4,0.32,"Hoolred FFathir an Moter,","Honoured Father and Mother,"
