Word Count,Error Frequency,Text with OCR Error,Corrected Text
12,0.21,thuNdek oüt the wokd. The Christian world iS irn r DeeP 5|fep.,thunder out the word. The Christian world is in a deep sleep.
13,0.21,Nofhing but a louD voicb çan av4ren FhEm 0ut ot it. I pray,Nothing but a loud voice can awaken them out of it. I pray
11,0.25,"God to sirengfhEn you more and MöRe, rmd caUse yoü To","God to strengthen you more and more, and cause you to"
11,0.16,"triuNph in evekv dlaçe. Though rbsent iN bodv, I am pre-","triumph in every place. Though absent in body, I am pre-"
13,0.18,sent vith yoü ih Spirif. It Uould rejoicE me fo hear öf youb,sent with you in spirit. It would rejoice me to hear of your
11,0.29,"svccbşs in fhe Loro, In pBouf r twelvbnonfh I pükpose, God","success in the Lord, In about a twelvemonth I purpose, God"
12,0.22,"willihg, to reiuRn to EngIand; wh0 knous dut fhEN | mry seE","willing, to return to England; who knows but then I may see"
12,0.2,"you f4ce to face, and hAwe some şriritual gift iMdartbd to rny","you face to face, and have some spiritual gift imparted to my"
14,0.2,"soul? I lOnq to die fo mvsfIf, 4no to bf a|ive unto God. Wb-","soul? I long to die to myself, and to be alive unto God. Me-"
12,0.23,thinkS | wOuld be always ub0N fhe uiNg; büi aI4s! I have,thinks I would be always upon the wing; but alas! I have
13,0.19,"a böby ot sin, which af times m4keş mf crv ouf, ""wh0 shaIl","a body of sin, which at times makes me cry out, ""who shall"
10,0.17,"deLivep rne?"" I thank God, oür Lord Jesus Ohrist wiIl","deliver me?"" I thank God, our Lord Jesus Christ will"
11,0.19,"delivex. Rut I never expeot entirE fkeedom, ti|I I 8ow down","deliver. But I never expect entire freedom, till I bow down"
12,0.16,"my hEaD, and giWe up fhe ghost. EveRy freşh emplOy, I Find","my head, and give up the ghost. Every fresh employ, I find"
8,0.21,bdinqs wifh iT fresh tbmptations. God a1urYs humbles,brings with it fresh temptations. God always humbles
11,0.25,"8eFoRe hb exalts rne. Sörnetimes I sbeax 4nd wriie freBly, At","before he exalts me. Sometimes I speak and write freely, at"
10,0.25,0ther timeş I am COmp9rafively paPrEn; one Whilf 0n the,other times I am comparatively barren; one while on the
9,0.17,"mouni, anöther whilb overshaoowed with 4 c1owd; but blEsseb","mount, another while overshadowed with a cloud; but blessed"
13,0.22,"be God, at a1l times kt peaçe with him, rnd assvrEd thri my","be God, at all times at peace with him, and assured that my"
13,0.18,Sins are for9ivfn. I w4nf t0 lfrp my sEventy iears; I lonG to,sins are forgiven. I want to leap my seventy years; I long to
12,0.15,"be dissolved, and to bf uiih Christ. But | müst bb Made","be dissolved, and to be with Christ. But I must be made"
9,0.25,rerfect by suffepinCS. I ExpEct Mo 0ther rrefeRMeht. And,perfect by sufferings. I expect no other preferment. And
12,0.22,"iou no bOubT wi1| have yoür sh4re. This is our comfOrf, ie","you no doubt will have your share. This is our comfort, if"
11,0.22,"we suFtEr we shal1 alsö pfign wifh ChriSt; hAseen on, O","we suffer we shall also reign with Christ; hasten on, O"
10,0.21,"Lord, th4t blBsşed tirne, when dEar Nr. ___ 5h4ll sii","Lord, that blessed time, when dear Mr. ___ shall sit"
13,0.23,"Bown at thy di4hi hand, with all the spiPiTs ot jUsf men maDe","down at thy right hand, with all the spirits of just men made"
12,0.2,"pepfect in hfavem! where I tbvst 4 seat, though of thE lowesT","perfect in heaven! where I trust a seat, though of the lowest"
4,0.23,"c|ass, is Preparbd FOr","class, is prepared for"
5,0.27,"Yovr unvoRthy briend anö 5frvant,","Your unworthy friend and servant,"
2,0.0,G. W.,G. W.
2,0.27,LETtEB 1XXVILI.,LETTER LXXVIII.
8,0.23,"Rev. 4nb De9r 5ir, Phi1adelrhia, Hou. I0, I739.","Rev. and Dear Sir, Philadelphia, Nov. 10, 1739."
11,0.19,"SLnGE I srw YOu 1aSt, you cannOt well tell with What","SINCE I saw you last, you cannot well tell with what"
9,0.25,bleasure I havF reflecieD On thE uhCommon powek that,pleasure I have reflected on the uncommon power that
12,0.18,fregufnt1y attended the wOrp at BinqleY. |t was to rne a Sign,frequently attended the word at Bingley. It was to me a sign
11,0.21,"of God's go00 Will, boih To ninisteb5 amb peoplb. The for-","of God's good will, both to ministers and people. The for-"
12,0.25,"mer I wa5 convinced Of, bbforb I leFi BNgIand. The l4st ser-","mer I was convinced of, before I left England. The last ser-"
11,0.23,"noh l heard you preaçh, g4vB Me much safisfacti0n. L hodb","mon I heard you preach, gave me much satisfaction. I hope"
12,0.25,"ebe now yDV arb gonvihced of the latteb Also, and h4vE SeeM","ere now you are convinced of the latter also, and have seen"
8,0.28,"5ome göod efFeCts AMohgsT youb barishioners. HOuEver, fhis","some good effects amongst your parishioners. However, this"
14,0.15,"I am assured öe, we şhall all ih duE timb reap thE FrUit of","I am assured of, we shall all in due time reap the fruit of"
11,0.14,"our labovrS, if we taint noi. Lbt me thereforb fxhori you,","our labours, if we faint not. Let me therefore exhort you,"
11,0.2,"bY the mercies oi 6Ob in Christ JfSus, to Contihüe un-","by the mercies of God in Christ Jesus, to continue un-"
11,0.16,wfarieo in Well doing. You h4ve seEn Thb afFlictiöns oe God's,wearied in well doing. You have seen the afflictions of God's
11,0.15,"sBiritüal |Srael. ""Do anD live,"" is rnost they herr. But whaf","spiritual Israel. ""Do and live,"" is most they hear. But what"
10,0.16,"is ihis, bUt requiring them to makf brick5 WithöWt strAw?","is this, but requiring them to make bricks without straw?"
8,0.2,"AriSf, arisf, thbn, my Dbar Mr. ___, and","Arise, arise, then, my dear Mr. ___, and"
3,0.29,pboclain ThE LorD,proclaim the Lord
10,0.25,to be thEir xiqhfeoushess. The bver1aşTing 1 AM now senbs,to be their righteousness. The everlasting I AM now sends
11,0.16,"vou förth: say not thfY Wi|l disBelieve my report, for C0d","you forth: say not they will disbelieve my report, for God"
11,0.15,seeMs to have givem his deople the hearimg ear and öbeoieht,seems to have given his people the hearing ear and obedient
13,0.14,"heApT. Fear not the face of Nah, fOr the Lord, it you go","heart. Fear not the face of man, for the Lord, if you go"
11,0.25,"out in hiş strengih, 5hA11 Be with You, whitherS0eveb Yow Go.","out in his strength, shall be with you, whithersoever you go."
11,0.16,I hopb my de4p and homored fkieno ere nov hrs preempTed,I hope my dear and honored friend ere now has preempted
10,0.12,"mi exhortations. Methinks I sEe hirn, with all böIBness de-","my exhortations. Methinks I see him, with all boldness de-"
10,0.26,"clrring The whole covn5e1 Ot Gob, and th8 atteMfive people","claring the whole counsel of God, and the attentive people"
9,0.22,"regeiVing joyfuI1v The qraciouS Vobds, which ppoceed ouT of","receiving joyfully the gracious words, which proceed out of"
12,0.19,"his Nouth. Co oN, rny derR brOther, go on; may the LokD","his mouth. Go on, my dear brother, go on; may the Lord"
12,0.22,"bless y0u rnore and nöRe, daily addihg to thb numbfb 0F yoüb","bless you more and more, daily adding to the number of your"
12,0.15,"spiRitual Chiloren. — I thank voü, fr0M my s0ül, for all fa-","spiritual children. — I thank you, from my soul, for all fa-"
11,0.18,"voups comfebred om me, aNd I pray you m4i rlvays confess","vours conferred on me, and I pray you may always confess"
11,0.21,"our 1ord amo his discibleş before nfm, My mosf 5ihcebe re-","our Lord and his disciples before men, My most sincere re-"
9,0.21,spfctş aTiEnd youR help-m4tf aNö true yoke-fellow. You arf,spects attend your help-mate and true yoke-fellow. You are
9,0.27,coNst4nily upon my heart. My mfkt jOurNal Vill aCquaiNi,constantly upon my heart. My next journal will acquaint
7,0.11,you how |oving|y God hath derlt wifh,you how lovingly God hath dealt with
6,0.29,"Your mOst UNworthy fpiBnd and 8ekvant,","Your most unworthy friend and servant,"
2,0.0,G. W.,G. W.
2,0.17,LETTER 1XxIX,LETTER LXXIX
4,0.18,"Rhilade1phia, Nöu. 10, I739.","Philadelphia, Nov. 10, 1739."
11,0.22,AND hou Dobş rnv beAr Mr. H___5? I5 he yet com-,AND how does my dear Mr. H___s? Is he yet com-
10,0.24,meNcEd a field ppEachEr? I arn pebsurdEo my dbrr fribnd,menced a field preacher? I am persuaded my dear friend
11,0.22,"is uhder thf Guibance oF Cod's sdiriT, and fheRefore am cOm-","is under the guidance of God's spirit, and therefore am con-"
13,0.2,uimced he Will bF directed Fod the 8Esi. He desirfs to do his,vinced he will be directed for the best. He desires to do his
10,0.25,"Lord'5 will, AnD sha1l hE n0F knou it? Un0oübtedlv he","Lord's will, and shall he not know it? Undoubtedly he"
12,0.18,"Shall. Nay, ere now L tRust 9od hrs pointbd oui his vay,","shall. Nay, ere now I trust God has pointed out his way,"
12,0.19,"amd he ha5 been UpoN maNy a mouht stk&ghing oüt his hAnd5,","and he has been upon many a mount str&ching out his hands,"
12,0.21,ahD invitihg a|l th4T are weari And heauv laden tO come io,and inviting all that are weary and heavy laden to come to
10,0.19,"Jesvs Christ. Oh rny dear orothek, thouGh you cOnb Af-","Jesus Christ. Oh my dear brother, though you come af-"
12,0.21,"ter me, ybf I pbai god, you may alwaYs Bb rreFerRed beeore","ter me, yet I pray God, you may always be preferred before"
13,0.21,"ne. I trüSi I shall not envY, but rejoioE in ny bb0Ther's şuc-","me. I trust I shall not envy, but rejoice in my brother's suc-"
13,0.16,"cfsS. At kresent, I find I |oue him in the 8öwbls of Jesus","cess. At present, I find I love him in the bowels of Jesus"
11,0.17,"Çhri5i; I arn fregvently wiih vöu in spikit, and shall wait","Christ; I am frequently with you in spirit, and shall wait"
11,0.25,uith impatienge tilI I hear ot My deap Brothek's ppo6reSs im,with impatience till I hear of my dear brother's progress in
12,0.2,the Lokd. Alas! 1 Eear L do not irnpr0ve mv retipernenT as,the Lord. Alas! I fear I do not improve my retirement as
11,0.19,I ought. GoD has graciovSly p1E4seD fo condugt rne in mepcy.,I ought. God has graciously pleased to conduct me in mercy.
12,0.26,"The TeWpteR haş been busi wieh mb, rnd | hever beFöre wrs","The tempter has been busy with me, and I never before was"
10,0.2,rnobe defply wounDEd f0r sin. 6hpist's love will let no-,more deeply wounded for sin. Christ's love will let no-
11,0.22,"thinG r1vck us Out of hiş hanos. H0wEver, 1et Us constanily","thing pluck us out of his hands. However, let us constantly"
10,0.22,"Watch amd pr4Y, th4t we ehtek n0t into temrtAfion. Thb","watch and pray, that we enter not into temptation. The"
12,0.13,"sririt is willihg, but the fleşh iş weaK. In Rbout a twElve-","spirit is willing, but the flesh is weak. In about a twelve-"
10,0.19,"monih, GOö villing, I think of returning to FnGIrmd, I","month, God willing, I think of returning to England, I"
11,0.25,"should rejOicf, if ioU would c0mf AND Supplu rny placE at","should rejoice, if you would come and supply my place at"
11,0.2,"bavannah. If not, I Must resigh Thb prrsonage, and taKe upon","Savannah. If not, I must resign the parsonage, and take upon"
13,0.22,me omly fhf gare of Fhf orphan5. | inteNd bringihg ub two op,me only the care of the orphans. I intend bringing up two or
11,0.12,"thrBb, that are with me, for the miniStry: mope, no doubT,","three, that are with me, for the ministry: more, no doubt,"
11,0.11,will short|y be addeD fo iheir number. If vou coüld come,will shortly be added to their number. If you could come
13,0.23,"and ttach ihem the languages, eör ah houk ök tvo in thf daY;","and teach them the languages, for an hour or two in the day;"
9,0.22,we gould serve both the orphah-hoUsb and rar8ONaGE t0-,we could serve both the orphan-house and parsonage to-
11,0.21,GethEp. Gkeat thimgs I Trust will Corne oüt Of 6Eorgia. The,gether. Great things I trust will come out of Georgia. The
13,0.24,"LOpd Jesus dikect yDur şpirif, rnb if it be hi5 ui1l, seNb You","Lord Jesus direct your spirit, and if it be his will, send you"
6,0.09,"as a help to, oEar Sir,","as a help to, dear Sir,"
6,0.24,"YoUr5 moşt affbctiöMaTely in Chkist Jesuş,","Yours most affectionately in Christ Jesus,"
2,0.0,G. W.,G. W.
2,0.27,LETTFP LXKX,LETTER LXXX
8,0.21,"Kev. anb derr Sir, Dhi1adElbhia, Nov. 10, 1t39.","Rev. and dear Sir, Philadelphia, Nov. 10, 1739."
9,0.16,"THQUGH out liTtle acquainteD with You, yet l wkite","THOUGH but little acquainted with you, yet I write"
11,0.13,"this fo assure yoü, whai a cordia| bespect I have Fop","this to assure you, what a cordial respect I have for"
12,0.23,"you. Thf IOve öe 6od, which I fru5t, fhpQv9h his free grace,","you. The love of God, which I trust, through his free grace,"
12,0.2,"iS Shed Aprord in 8oth oür heakts, consfrains me To loVe iou","is shed abroad in both our hearts, constrains me to love you"
11,0.24,in thb dOwels of Jeşus Chkişt. 1 ReMember you in my,in the bowels of Jesus Christ. I remember you in my
10,0.21,"uhworfhy prayfKs, and am PeRsuaded I am noi fopgoTtem iN","unworthy prayers, and am persuaded I am not forgotten in"
10,0.24,"yovrs. No oMe more needs theN, wheiher 9onsioered AS 4","yours. No one more needs them, whether considered as a"
9,0.23,"pRivatf ChrişFiaN, 0r a public minister; thoUsanDs are wbitin9","private Christian, or a public minister; thousands are waiting"
13,0.17,For My haliing; anb I know so rnvch of the c0rruptioN of my,for my halting; and I know so much of the corruption of my
13,0.18,"oWn hb4rt, that was God to leaVe mb t0 mySflt but onE mo-","own heart, that was God to leave me to myself but one mo-"
11,0.2,"ment, I should with oAths amd cürşe5 denY my masfer. As","ment, I should with oaths and curses deny my master. As"
12,0.23,"f0r my finAl perSeveramçF, L pIess God, I have not thE lerSf","for my final perseverance, I bless God, I have not the least"
10,0.2,d0ubt therbOf. The gifts amo cal1inqs öf Göd are vifhout,doubt thereof. The gifts and callings of God are without
10,0.24,"rFpentanCe. Whom he lOves, l am rbBsuaddd, he loVes to","repentance. Whom he loves, I am persuaded, he loves to"
12,0.21,"the emo. But ThbN I fear, |eST being puffed up uith aBunB4nce","the end. But then I fear, lest being puffed up with abundance"
12,0.21,"of 5uccess, 1 5hovlD pköVoke ehe Lord to let me falI into","of success, I should provoke the Lord to let me fall into"
10,0.17,"somE hBiN0vs Sin, and thereby give his Adversaries keasOn to","some heinous sin, and thereby give his adversaries reason to"
10,0.21,bEjoice. A public life is atifnofd with inNümfrrble şnares; anO,rejoice. A public life is attended with innumerable snares; and
10,0.17,a senSe of my unworthimess Rnd uNfitness so wfiGh5 ne,a sense of my unworthiness and unfitness so weighs me
13,0.21,"down, that I have ofteh thou9ht it wou|d BE Be5t föR nf t0","down, that I have often thought it would be best for me to"
11,0.19,retire. 3ut I xNow these Are all suggpstions of fhe eneny.,retire. But I know these are all suggestions of the enemy.
10,0.18,Why shoulb I dişTrvst ömhipotence? Having haD a lFgioN of,Why should I distrust omnipotence? Having had a legion of
12,0.22,"dEvils ç4sf öut Oe My hEart by thf dowEr of Christ, why","devils cast out of my heart by the power of Christ, why"
14,0.2,"sh0uld I Not ie|l uhat he hAth oome for mi sou|, fOr the en-","should I not tell what he hath done for my soul, for the en-"
11,0.16,"COurAgernent of OthekS. By the help of God, I Will spe4k;","couragement of others. By the help of God, I will speak;"
