Word Count,Error Frequency,Text with OCR Error,Corrected Text
9,0.23,Mr..P aumncefootwrifet to me?M y dea rfried Sttratford's,Mr. Pauncefoot written to me? My dear friend Stratford's
11,0,"death affects me still. Methinks I long to be above, employed","death affects me still. Methinks I long to be above, employed"
15,0,"as he is. But alas, I am not ripe for glory; if I was, my","as he is. But alas, I am not ripe for glory; if I was, my"
9,0.24,"heavvenil Fatthhrew oul gatheer wme innto if garner. Farewell,","heavenly Father would gather me into his garner. Farewell,"
10,0,"dear Sir; remember I am alone, and pray accordingly for","dear Sir; remember I am alone, and pray accordingly for"
5,0.27,"Yooour siere, thoughweak  ffried;","Your sincere, though weak friend,"
2,0.2,G. W.,G. W.
2,0.27,LBTTEX XII.,LETTER XXII.
6,0.29,"DameSSir, Stonehuse, ay 44, 71377.","Dear Sir, Stonehouse, May 4, 1737."
12,0.3,WHY doc no r. H.let mme ea rsfrom oor  ehim?,WHY does not Mr. H. let me hear from or see him?
10,0.27,Sukrcly no eyil haas befqatlne eithhe him  o hiS ffamily,Surely no evil has befallen either him or his family
11,0.3,i hhgr way toetrnty. Wnhy thev   1trry their hruOoses? Why,in their way to eternity. Why then tarry their horses? Why
12,0,"are they so long in coming to visit the country, which now","are they so long in coming to visit the country, which now"
11,0.28,"loks like secno dparaadise, nd  wich, to em, Sseemmms the","looks like a second paradise, and which, to me, seems the"
11,0,"pleasantest place I ever was in, through all my life? Surely","pleasantest place I ever was in, through all my life? Surely"
11,0.28,I can n ev be thaankul  enuh for being sen thithhoer; eppoole,I can never be thankful enough for being sent hither; people
11,0.28,"fooock o hear the wod of  od fr0om +he ncighounig willagiez,","flock to hear the word of God from the neighbouring villages,"
12,0.32,"as ewl xs our  Own. Thygladly reee em n+ theiirh oouses,","as well as our own. They gladly receive me into their houses,"
12,0.28,and I ahv3e o Iet or hindrance to myinseriail  busin3es; ancl,and I have no let or hindrance to my ministerial business; and
12,0.29,"vhatis sti|ll   bettre, God hu op3ned y hear,,,t adn ernablodm a","what is still better, God has opened my heart, and enabled me"
9,0.27,"It finh a seermoon  on ""Remember hy Creatonr, &c.""—ffI","to finish a sermon on ""Remember thy Creator, &c.""—If"
12,0.3,o will cnme o nSunday you ma nheaar  i tporhap.    Youm,you will come on Sunday you may hear it perhaps. — Your
11,0.29,"ssiteri-n-leaw taal1lsk of beiugh 3ere ian on riday, put I be-","sister-in-law talks of being here again on Friday, but I be-"
11,0.31,lieve i+ wwill be or areeapble ip you khoo0se anohier oppd-,lieve it will be more agreeable if you choose another oppor-
11,0.29,"ttunitjy, ,thatwemayy hhav r wn cconvesration. I hopethoat","tunity, that we may have our own conversation. I hope that"
12,0.24,"dear Mrs., H .ttuuok notthing ll, thatw cs innm last. I","dear Mrs. H. took nothing ill, that was in my last. I"
14,0.29,"man it wl, aand   wrapped up ttthe  pll ina muc  5ugar as  I","meant it well, and wrapped up the pill in as much sugar as I"
12,0.28,could.My hhearty 1looe to hge ran  MisJ.  Poor M. @A.,could. My hearty love to her and Miss J. Poor Mr. A.
11,0.25,"3endM r. W vi|ll se1t out tomorow, II  suppsue.  Thee Lord","and Mr. W. will set out tomorrow, I suppose. The Lord"
10,0,"prosper them and be with them wherever they go, and","prosper them and be with them wherever they go, and"
10,0.34,make e goodsuodigsr of sus Chist and inalily bking,"make them good soldiers of Jesus Christ, and finally bring"
11,0.24,"hee and us ot His  heavenly kndgom!So ishoexxs, so qpvrays,","them and us to His heavenly kingdom! So wishes, so prays,"
2,0.29,"Your afctioately,","Yours affectionately,"
2,0.17,G.. W.,G. W.
2,0.14,LETTERX XIIII.,LETTER XXIII.
6,0,"Dear Sir, Bristol, May 11, 1737.","Dear Sir, Bristol, May 11, 1737."
12,0.29," TThank yu for yucr last, and  b|es Gd that yoo goot","I Thank you for your last, and bless God that you got"
9,0,home safe: your observations on the weather were per-,home safe: your observations on the weather were per-
11,0.26,"Iingent aun spiritua,l. Honfst Jammes aand I were Oou tin the",tinent and spiritual. Honest James and I were out in the
11,0,"midst of the lightning, and never were more delighted in our","midst of the lightning, and never were more delighted in our"
12,0.27,lives Maygy we b3 as well gplleased     wen leS on aofGod,lives. May we be as well pleased when the Son of God
9,0,comes to judgment. What! no news from your brother?,comes to judgment. What! no news from your brother?
10,0.31,Well StonHhusG pop1e  ond I ageeb ettr and beter. I,"Well, Stonehouse people and I agree better and better. I"
12,0.29,beieve we sall paa weierg. Hucad  I tiimme I would bnw wrte,believe we shall part weeping. Had I time I would now write
14,0.33,"t MssT. bnut Imust away smohn wmvflocc, andd so dyyself","to Miss T., but I must away among my flock, and so deny myself"
10,0.26,"tht bpleasure tilla notkherl pportnitvy si given t.   DerSir,","that pleasure till another opportunity is given to. Dear Sir,"
6,0,"Your sincere friend and humble servant,","Your sincere friend and humble servant,"
2,0,G. W.,G. W.
2,0.23,LEtTERR XXIV.,LETTER XXIV.
6,0,"Dear Sir, Bristol, May 24, 1737.","Dear Sir, Bristol, May 24, 1737."
11,0,"BY the particular good providence of God, I got safe to","BY the particular good providence of God, I got safe to"
10,0.29,"Britlo yesterdy by ten ir  the mornrnn,g  anda re-","Bristol yesterday by ten in the morning, and was re-"
11,0.29,cei (unorthy as II aam) with theutmmmos eivilt yyand kid,ceived (unworthy as I am) with the utmost civility and kind-
12,0.3,ness. I  have learntt ro mhencethebeefit of se+iogt o,ness. I have learnt from hence the benefit of setting out on
10,0,"our journey to eternity betimes, and what a pleasing reflec-","our journey to eternity betimes, and what a pleasing reflec-"
13,0,"tion it will be to look back, though not to depend, on one’s","tion it will be to look back, though not to depend, on one’s"
14,0,"past life, and find a great deal of work done in a little time.","past life, and find a great deal of work done in a little time."
9,0.22,Tbhe  pepol here are exceeddingly  ikkiidly affected towars me;,The people here are exceedingly kindly affected towards me;
13,0.23,"annd, I hoap, Ih av exon the efffeets of myy docrtiine n the","and, I hope, I have seen the effects of my doctrine in the"
10,0.27,reframtioon oEf some oftheir lieervs. R3wemmber me oallways  n,reformation of some of their lives. Remember me always in
10,0.29,"your pray3.  Accpeet my  heartythnksfomalll tfavouusr, and","your prayers. Accept my hearty thanks for all favours, and"
4,0.28,baalieve em to be;,"believe me to be,"
2,0,"Ever yours,","Ever yours,"
2,0.25,G. .,G. W.
2,0.22,TTER XXV.,LETTER XXV.
7,0.24,"Dear Mrs. H., OQxon, Jl y1114,; 1737.","Dear Mrs. H., Oxon, July 14, 1737."
10,0,"IF you remember, I promised you a long and particular","IF you remember, I promised you a long and particular"
10,0.31,"ette rwhhen I vvas t Glcueser, and notin  ghinders t","letter when I was at Gloucester, and nothing hinders but"
12,0,"I may now perform it. Permit me then first, to begin this,","I may now perform it. Permit me then first, to begin this,"
13,0.3,"asI  uold alll my leteers, wthh thnaxso you  dn kiind Mn.","as I would all my letters, with thanks to you and kind Mr."
10,0.29,. For yqoour niexrsesibl favonrs conferkred not h emost un-,H. for your inexpressible favours conferred on the most un-
10,0,"worthy of my master's servants; and, withal, to assure you,","worthy of my master's servants; and, withal, to assure you,"
12,0.29,"hhow i(cesantly  rsy, that th od of all grace   end mmercy,","how incessantly I pray, that the God of all grace and mercy,"
11,0.26,for tee aahk bof hs dear Son Jesus Crist would leuard,"for the sake of his dear Son Jesus Christ, would reward"
12,0,"you in spirituals, for what you have done to me in temporals,","you in spirituals, for what you have done to me in temporals,"
11,0.3,"ad feeg dyUur sou llwith hs h3eavenl gracos,   as elnifully s","and feed your soul with his heavenly graces, as plentifully as"
12,0.28,"ou have fbd     myy bdy with  nouurshin foop uBlt as, in all","you have fed my body with nourishing food. But as, in all"
13,0.26,"probabiilty;, hiswil be the  last lfet7ter l shualltl Write t ddeqar Mr.","probability, this will be the last letter I shall write to dear Mrs."
13,0.28,", before |I sea, wnoat can I ptfillt he remcindvre win   better thna","H. before I sail, what can I fill the remainder with better, than"
10,0.26,"by esxhortiing you, tu layais geevkerry weeigHt, particulalryft he","by exhorting you, to lay aside every weight, particularly the"
12,0,"sin that does most easily beset you, and so run with patience","sin that does most easily beset you, and so run with patience"
12,0.21,the raee set befroe you. I Say tkhgee siin that mos77 easilj,"the race set before you. I say, the sin that most easily"
13,0,"besets; for unless we lay the ax to the root, unless we sin-","besets; for unless we lay the ax to the root, unless we sin-"
11,0.27,cer|y  res veinthe sttrengt of Jesus Cbhris tto subbdue oour,cerely resolve in the strength of Jesus Christ to subdue our
10,0.29,"fsvonurit ourr darlng poassion, and spraee otone Agga, thbuh6g","favourite, our darling passion, and spare not one Agag, though"
10,0.28,"ev rs oengaging,  ever s obeeautifut aalu rohter sacrificcex","ever so engaging, ever so beautiful, all our other sacrifices"
9,0,"will avail us nothing. Suppose therefore, for instance, Passion","will avail us nothing. Suppose therefore, for instance, Passion"
10,0.26,b3e or geratest foible.A since eperxson w1il neveer  cease,be our greatest foible. A sincere person will never cease
14,0.25,niglt or day till he i sde meek nod lowly in hmeant. But if,"night or day, till he is made meek and lowly in heart. But if"
14,0.32,"it be uaheddd, hqw h shaIldo  Ihis?I  swer, frstt, let imcon-","it be asked, how he shall do this? I answer, first, let him con-"
13,0,"sider how odious it is in the sight of God, and how con-","sider how odious it is in the sight of God, and how con-"
10,0.23,"tnkrary  too the aam-lik eeeknes of the holy Jeusxs.  Secondily,","trary to the lamb-like meekness of the holy Jesus. Secondly,"
10,0.28,"Let   khim refletc mw   troublesome it mut be    o thess,","Let him reflect how troublesome it must be to others,"
8,0.29,"(forr as what uneecessary disovrgders, wha trneeglss 77rouIles","(for alas what unnecessary disorders, what needless troubles"
11,0.29,oththed passionat3e ppr0sn casio  to al hat are round bout,doth the passionate person occasion to all that are round about
9,0,"him?) Thirdly, Let him consider how exceeding hurtful and","him?) Thirdly, Let him consider how exceeding hurtful and"
11,0.27,umnp|laesan1t it i to himse; how it ruffls andd dscommposs  his,unpleasant it is to himself; how it ruffles and discomposes his
12,0.29,"minb ;unfits him for every  nlyuyt,, nd  i hor+ make5 him","mind; unfits him for every holy duty, and in short makes him"
12,0.28,"a tomen+t tohimsel  fadn aburden  too tohers Wel, afterr  he","a torment to himself and a burden to others. Well, after he"
12,0,"has thus seen the deformity of his darling passion, the next en-","has thus seen the deformity of his darling passion, the next en-"
13,0.28,quirymust beh owto get th mastery or it. Te fffistt mnad,"quiry must be, how to get the mastery over it. The first and"
13,0.27,"grand thing, si t geta true annnv ively ffaith i   Chrifst JsUs.","grand thing, is to get a true and lively faith in Christ Jesus,"
12,0,"seeking for it by earnest prayer. To this, we must have re-","seeking for it by earnest prayer. To this, we must have re-"
12,0.3,"couseee in aal our fsruggcls; for it's Gd aone,,wh oocan sub-","course in all our struggles; for it's God alone, who can sub-"
13,0,"due and govern the unruly wills of sinful men, and it is his","due and govern the unruly wills of sinful men, and it is his"
11,0,grace which alone can enable us to mortify our corrupt pas-,grace which alone can enable us to mortify our corrupt pas-
12,0,sions. But then we must take care not to rest in general,sions. But then we must take care not to rest in general
9,0,petitions for conquering this or that corruption; but must,petitions for conquering this or that corruption; but must
9,0,"descend to particulars. For instance, supposing I am angry","descend to particulars. For instance, supposing I am angry"
12,0,with a servant or husband without a cause; What must I do?,with a servant or husband without a cause; What must I do?
10,0.26,"Why, tck tthe very fiRrstt opprftunnty of   retiring fro ++teen","Why, take the very first opportunity of retiring from the"
9,0,"world, and after having bewailed my being angry, earnestly","world, and after having bewailed my being angry, earnestly"
12,0.29,beseechtHhe orod of ail pooowearnd mig o eable  me o,beseech the Lord of all power and might to enable me to
11,0.27,"withftandd   such  an uch oa PprvooCcation for the utue,  ond nto——-","withstand such and such a provocation for the future, and not-"
11,0.26,whthstandng  lsholud faill aggainn and goin in  teh vergg same,withstanding I should fail again and again in the very same
10,0.28,in1anc; yt I wld  agoin and aganiernew my peitions,"instance, yet I would again and again renew my petitions"
11,0,"to the throne of grace, and never cease praying and striving,","to the throne of grace, and never cease praying and striving,"
11,0,"till instead of a blind, perverse, troublesome passion, I had the","till instead of a blind, perverse, troublesome passion, I had the"
