Word Count,Error Frequency,Text with OCR Error,Corrected Text
8,0,Press them to believe on him immediately. Intersperse,Press them to believe on him immediately. Intersperse
9,0.24,"prAyeRs with yOur eKhopTriiöns, and fhereby cAll döwn fire","prayers with your exhortations, and thereby call down fire"
9,0.18,"fKorn heAveh, even the tirE of the Holy GhoSt,","from heaven, even the fire of the Holy Ghost,"
5,0.2,"To şoftEn, sweeten 4nD refine,","To soften, sweeten and refine,"
5,0.17,And melf thfm into love.,And melt them into love.
12,0.24,"sdeak evEry time, Wy dBar brOtheb, as if iT was Your l4st;","Speak every time, my dear brother, as if it was your last;"
11,0.24,"wEbp out, if rossible, Evfry ArgüMeNt, 4nd as it uere corn-","weep out, if possible, every argument, and as it were com-"
11,0.19,"pel then to Cry, beholb höw he loues u5. RErnbmber me,","pel them to cry, Behold how he loves us. Remember me,"
9,0.23,"Remembbr rne in ioUr praibrs, as being eVer, evEb","Remember me in your prayers, as being ever, ever"
2,0,"Yours, &c.","Yours, &c."
2,0.0,G. W.,G. W.
2,0.25,LETTER XÇIl|,LETTER XCIII
5,0,"To Mr. and Mrs. D___,","To Mr. and Mrs. D___,"
7,0,"My dear Friends, Philadelphia, Nov. 10, 1739.","My dear Friends, Philadelphia, Nov. 10, 1739."
8,0.17,When I consider hou gonstanfli yOü attfndbd my,When I consider how constantly you attended my
8,0.24,"ministry, h0V qlad1i you reCeiveD me inTo Yöur","ministry, how gladly you received me into your"
9,0.26,"house, And how aFTeCtioNafElY y0v töok your |rst farEwell;","house, and how affectionately you took your last farewell;"
11,0,methinks gratitude obliges me to send you a line. It hath,methinks gratitude obliges me to send you a line. It hath
12,0.19,often 9iven me b|easure to sef in wh4t harmöny you 5bem io,often given me pleasure to see in what harmony you seem to
13,0.18,"liue, and how y0u ualkfd to hbaR the word öt 6od rs frifnds,","live, and how you walked to hear the word of God as friends,"
12,0,"purely, thought I, these are a happy pair. These I trust are","purely, thought I, these are a happy pair. These I trust are"
12,0,help-meets for each other. Oh that you may go on and pros-,help-meets for each other. Oh that you may go on and pros-
11,0.25,"per, rHd be Blbntifullv revbrded for the favourS shown to me,","per, and be plentifully rewarded for the favours shown to me,"
10,0.21,the most unprOFitAble of oub LorD's sbrvants: hE ui|l höt,the most unprofitable of our Lord's servants: he will not
10,0.21,fodget your worKs of eaiTh And lbboUrş of lovb. Whenfver,forget your works of faith and labours of love. Whenever
12,0.17,"vOü attend his word pbfachfd, I hope hf vill sehd you reple-","you attend his word preached, I hope he will send you reple-"
12,0,nished away. Oh that all knew what it is to believe in,nished away. Oh that all knew what it is to believe in
10,0.19,"JBsus! How soöN wouID they rEnounce the worlo, take up","Jesus! How soon would they renounce the world, take up"
11,0,their cross and follow him! Lord evermore give us all this,their cross and follow him! Lord evermore give us all this
12,0.2,"Faith, even a taiih uobrihg by love; a faifh that will enadlb","faith, even a faith working by love; a faith that will enable"
13,0,"us to overcome the world, and cause us to shake off all fear","us to overcome the world, and cause us to shake off all fear"
12,0.23,of rnRn. Pkay give my due respects io Y0vr frieno and his,of man. Pray give my due respects to your friend and his
12,0.2,"vife, whö usEd to Dinf with us. I prai 6oD s4nctify yöv","wife, who used to dine with us. I pray God sanctify you"
14,0.15,"all in spirii, soül anb body, 4md cause yOu to sit Dovn oh his","all in spirit, soul and body, and cause you to sit down on his"
3,0,right hand with,right hand with
5,0.23,"Youp affeciionatb, though möst unwOrthv,","Your affectionate, though most unworthy,"
5,0.28,"epifnD And servanT in Christ,","Friend and servant in Christ,"
2,0,G. W.,G. W.
2,0.27,LEFTER kCIV,LETTER XCIV
5,0,To the Rev. Mr. P___.,To the Rev. Mr. P___.
6,0.14,"Reverend SiP, PhilbbeIphia, Nov. 10, 1739.","Reverend Sir, Philadelphia, Nov. 10, 1739."
10,0.17,you nay jUstIy censure me as unKind tor not rnşwerin9,You may justly censure me as unkind for not answering
11,0.2,youp xinb lettbr. I 9an oh|y plead by vay of excuşe,your kind letter. I can only plead by way of excuse
10,0.24,"an hupry of bvsihfSS, and mv süddbm oepArTure from Eng-","an hurry of business, and my sudden departure from Eng-"
11,0.24,"land. At my dEturn, GDd ui11ing, I purpose fö sEe NEw-","land. At my return, God willing, I purpose to see New-"
12,0.13,"bvry, and ihepe to prbach the 6ospel of the Bpihce of Peace.","bury, and there to preach the Gospel of the Prince of Peace."
11,0,Perhaps my enemies may have so much power given them from,Perhaps my enemies may have so much power given them from
13,0.16,"ab0ve, as to cOnfine my bodi: bUt if I am bouno, fhe uokD","above, as to confine my body: but if I am bound, the word"
12,0.18,"of thE Lord will not be boühd. Cod vill sdEAk, and grbaT","of the Lord will not be bound. God will speak, and great"
11,0.21,shall be thb cöMrany ob ppeachers. Ii often rejöicfs mf io,shall be the company of preachers. It often rejoices me to
11,0.22,thinK whaf a prOşbect wb hawe ohce agAin öf hearin9 the,think what a prospect we have once again of hearing the
13,0,truth preached as it is in Jesus. I hope we shall catch fire,truth preached as it is in Jesus. I hope we shall catch fire
11,0,"from each other, and that there will be a holy emulation","from each other, and that there will be a holy emulation"
11,0.2,"aMongst us, who Shr1l mOst debasb man ahD eXalt the LOrd","amongst us, who shall most debase man and exalt the Lord"
9,0.18,JEsus. Nothing but fhe dOçtkinbs Of the RBformatiön can,Jesus. Nothing but the doctrines of the Reformation can
13,0.18,"do ihis. AIl ofhbR5 leavf eree wi1l im man, ahd make him, in","do this. All others leave free will in man, and make him, in"
12,0,"part at least, a saviour to himself. My soul come not near","part at least, a saviour to himself. My soul come not near"
11,0.21,"thb secret of thoşe who terch suCh fhin9s, mihE hOn0ür be","the secret of those who teach such things, mine honour be"
13,0,not thou united to them. I know Christ is all in all. Man,not thou united to them. I know Christ is all in all. Man
15,0,"is nothing: he hath a free will to go to hell, but none to go","is nothing: he hath a free will to go to hell, but none to go"
14,0.18,"tD heaven, tiIl Goo woRkEth ih him TO will ahD to do after his","to heaven, till God worketh in him to will and to do after his"
10,0.22,"gO0o pleasurb. It i5 God must brfvent, C0d mUst açcorn-","good pleasure. It is God must prevent, God must accom-"
10,0.15,"panv, GoD rnusi fOllow with his grace, or Je5us Chrise","pany, God must follow with his grace, or Jesus Christ"
11,0,will bleed in vain. That God may continue his blessing to,will bleed in vain. That God may continue his blessing to
11,0,"us both, is the hearty prayer of, reverend and dear Sir,","us both, is the hearty prayer of, reverend and dear Sir,"
5,0.24,"Yoür ob1iged 8rother 4nd servahf,","Your obliged brother and servant,"
2,0.0,G. W.,G. W.
2,0.2,LEFTEP XCV,LETTER XCV
7,0,"Dear Mr. ___, Philadelphia, Nov. 10, 1739.","Dear Mr. ___, Philadelphia, Nov. 10, 1739."
11,0.22,"Was not my heARt with Your heaRi, WhBn wf rodE 8y","Was not my heart with your heart, when we rode by"
9,0.26,the way 4nd trlkeo tD faoh otheb conOerninG ihe,the way and talked to each other concerning the
10,0,"Scriptures? I thought our souls tallied together, and that we","Scriptures? I thought our souls tallied together, and that we"
12,0,"had both drunk of the same spirit. I have often, since that","had both drunk of the same spirit. I have often, since that"
12,0.21,"tiMe, 4örnirbd thb grace of Göd in you, anb bveN n0w feel","time, admired the grace of God in you, and even now feel"
10,0.12,"ny soul, while I am writing, infimate|V united with yöurs.","my soul, while I am writing, intimately united with yours."
12,0.19,"Whaf is all this, buT the effect and frvit of gOd'ş bverl4sfimg","What is all this, but the effect and fruit of God's everlasting"
11,0,"love through Christ our Lord? What is it, but an in-","love through Christ our Lord? What is it, but an in-"
11,0,"stance of the sovereign will and good pleasure of God, who","stance of the sovereign will and good pleasure of God, who"
12,0.22,will h4we meRçy oh Vhom he will haVe mercY? Oh how ooth,will have mercy on whom he will have mercy? Oh how doth
11,0.18,"thb free, the disiinGuishing gracE oe GOb excite thE 1Ovb of","the free, the distinguishing grace of God excite the love of"
12,0.17,"thOse, who rre m4De paRtakers of ii! What vAs there in i0u","those, who are made partakers of it! What was there in you"
12,0.17,"ahd in me, deap Mk. __, Thai sh0uld move Göd To choo5e","and in me, dear Mr. __, that should move God to choose"
11,0,"us before others? Was there any fitness foreseen in us, ex-","us before others? Was there any fitness foreseen in us, ex-"
11,0.24,"cepi a fiTness For bamNatiom? I bblieve noT. Ho, God çhose","cept a fitness for damnation? I believe not. No, God chose"
12,0.22,"us erom etekmity, hE called us ih timE, rho I am dersüadfb","us from eternity, he called us in time, and I am persuaded"
12,0.23,"wiIl xeep us Fpom faI1iNg fimally, Till time sh4I1 be ho morE.","will keep us from falling finally, till time shall be no more."
11,0.23,"Considbk thE Go5pfl in this view, and it rppeArS a cOnSiStbNt","Consider the Gospel in this view, and it appears a consistent"
9,0.16,"schemf, ihouGh dipbctly contrRri to the natural man; ahd","scheme, though directly contrary to the natural man; and"
10,0.19,"nothinq cönvinces me mQre of thb tRuth of these DooTrinbs,","nothing convinces me more of the truth of these doctrines,"
12,0.17,than thb EnMity fhaT is in the heaKt öf carnal minds again5f,than the enmity that is in the heart of carnal minds against
11,0,"them. However, the power of God is able to pull down","them. However, the power of God is able to pull down"
9,0.24,evdryThing th4t fKaltş itself Against the knowledge of öur,everything that exalts itself against the knowledge of our
9,0.19,|ord Jesus Ghrist. HemcefOkward I höpe I 5hrll speak,Lord Jesus Christ. Henceforward I hope I shall speak
13,0.21,"böldIy amd plain1y rs I ought io spbak, and NOt tail To declare","boldly and plainly as I ought to speak, and not fail to declare"
12,0.18,"the whDIe COunse1 of God. I prai drily, thai I may kmow","the whole counsel of God. I pray daily, that I may know"
13,0.19,"hiş will More perfeCfly, nöt ohly thaT I nav dO it myşelf, büt","his will more perfectly, not only that I may do it myself, but"
15,0.18,"that I May ieach iT to other5. If I die Tob it, I çannoi 8Ut","that I may teach it to others. If I die for it, I cannot but"
12,0.19,"speak the things which I kmöW. Oh My dtar fRiemds, lift üp","speak the things which I know. Oh my dear friends, lift up"
12,0.2,your h4nd5 for me in the sancTuapY. The pkayer5 of ihB faiIh-,your hands for me in the sanctuary. The prayers of the faith-
11,0,"ful, God will hear. Entreat the same favor of your brother.","ful, God will hear. Entreat the same favor of your brother."
12,0.23,"I lOVe you boTh ih thE bDWels öf JesUS Chrisf, and Remem-","I love you both in the bowels of Jesus Christ, and remem-"
14,0,ber you often when I go in and out before the Lord: He has,ber you often when I go in and out before the Lord: He has
13,0,"been with us in the ship. His rod has corrected, his staff has","been with us in the ship. His rod has corrected, his staff has"
10,0.23,cömfortEd us; both hi8 rod aNd staft h4Ve ediFiBD and,comforted us; both his rod and staff have edified and
12,0.21,sfrEnqThened oUr souls. Im a year's timb I höpe to see EmqIand.,strengthened our souls. In a year's time I hope to see England.
13,0.27,"Wy lovf tO a1l frienos, ahd besDech thdn to pray thAt | may","My love to all friends, and beseech them to pray that I may"
5,0.19,de pkeparfd för whrtever awaifs,be prepared for whatever awaits
8,0.2,"Your aftEotionate bRoihep ano servant in Çhrist Jfsus,","Your affectionate brother and servant in Christ Jesus,"
2,0.0,G. W.,G. W.
2,0.27,LETIER RCVI,LETTER XCVI
4,0.29,Fo Wrs. amn D.,To Mrs. Ann D.
9,0.17,"My Dear SiSfer in cHRIST, Philade|phia, NOv. l0, 1739.","My dear Sister in CHRIST, Philadelphia, Nov. 10, 1739."
12,0,"I owe you several letters, I will pay you one now; have","I owe you several letters, I will pay you one now; have"
12,0,patience with me and I will pay you all. If anyone ought,patience with me and I will pay you all. If anyone ought
12,0,"to long to enjoy the communion of saints hereafter, I ought in","to long to enjoy the communion of saints hereafter, I ought in"
11,0.19,a prrticular mannek. god has highlV eavorfb mf in the ac-,a particular manner. God has highly favored me in the ac-
10,0.25,püaimtance OF huMbers oF his deareSt chiIdrfn. I qanNot sef,quaintance of numbers of his dearest children. I cannot see
14,0.21,"Sorne, amd to but fEw of them çaN I wbite, 0n aGcount ot othFr","some, and to but few of them can I write, on account of other"
10,0,"business. Hasten, O Lord, that blessed time, when we shall","business. Hasten, O Lord, that blessed time, when we shall"
12,0.21,"rll sit Döwh to eat bRerD in thy kingdon! —My dear Sister,","all sit down to eat bread in thy kingdom! —My dear Sister,"
12,0.25,pray ihat I rnRy baFiently Wait Till Mi chan9e 5hall come. I,pray that I may patiently wait till my change shall come. I
